antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'RNF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_Low'})",0.1261,0.0003,0.0003,0.0023790642347343376,7.930214115781126,1.0,0.00026217,1.0020840222575518,1.0,0.0023790642347343376,0.0020796881411766907,0.5011895321173672
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'Air temperature [K]_Air temperature [K]_Low', 'RNF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})",0.1307,0.0003,0.0003,0.0022953328232593723,7.651109410864575,1.0,0.00026079,1.0019999233128833,1.0000000000000002,0.0022953328232593723,0.0019959316027401944,0.5011476664116297
"frozenset({'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'RNF', 'Tool wear [min]_Tool wear [min]_Low'})",0.0696,0.0002,0.0001,0.0014367816091954025,7.183908045977012,1.0,8.608e-05,1.001238561151079,0.9251934651762682,0.0014347202295552368,0.001237029014998402,0.2507183908045977
"frozenset({'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'RNF', 'Torque [Nm]_Torque [Nm]_Low', 'Tool wear [min]_Tool wear [min]_Low'})",0.0696,0.0002,0.0001,0.0014367816091954025,7.183908045977012,1.0,8.608e-05,1.001238561151079,0.9251934651762682,0.0014347202295552368,0.001237029014998402,0.2507183908045977
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'RNF', 'Tool wear [min]_Tool wear [min]_High'})",0.0119,0.0012,0.0001,0.008403361344537815,7.002801120448179,1.0,8.572e-05,1.007264406779661,0.8675235300070843,0.007692307692307692,0.007212015763453959,0.04586834733893558
"frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'RNF', 'Process temperature [K]_Process temperature [K]_Low'})",0.1464,0.0003,0.0003,0.002049180327868852,6.830601092896174,1.0,0.00025608,1.0017527720739219,1.0,0.002049180327868852,0.0017497052394406843,0.5010245901639344
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Torque [Nm]_Torque [Nm]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'RNF', 'Tool wear [min]_Tool wear [min]_High'})",0.0125,0.0012,0.0001,0.008,6.666666666666667,1.0,8.5e-05,1.0068548387096774,0.860759493670886,0.007352941176470588,0.006808169803764518,0.045666666666666675
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'RNF', 'Air temperature [K]_Air temperature [K]_Low'})",0.152,0.0003,0.0003,0.001973684210526316,6.578947368421053,1.0,0.0002544,1.001676994067238,1.0000000000000002,0.001973684210526316,0.0016741864664662558,0.5009868421052631
"frozenset({'Tool wear [min]_Tool wear [min]_Low', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'RNF', 'Torque [Nm]_Torque [Nm]_Low'})",0.0307,0.0005,0.0001,0.003257328990228013,6.514657980456026,1.0,8.465e-05,1.0027663398692812,0.8733106365418342,0.003215434083601286,0.002758708344400213,0.10162866449511401
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Air temperature [K]_Air temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'RNF', 'Torque [Nm]_Torque [Nm]_Low', 'Process temperature [K]_Process temperature [K]_Low'})",0.1027,0.0003,0.0002,0.0019474196689386564,6.491398896462188,1.0,0.00016919,1.0016506341463414,0.9427727627326424,0.001945525291828794,0.0016479140431516018,0.3343070431678027
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'RNF', 'Process temperature [K]_Process temperature [K]_High'})",0.0119,0.0013,0.0001,0.008403361344537815,6.464124111182935,1.0,8.453e-05,1.0071635593220338,0.8554802145531829,0.007633587786259542,0.007112607734592785,0.04266321913380737
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Torque [Nm]_Torque [Nm]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'RNF', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_High'})",0.0126,0.0013,0.0001,0.007936507936507936,6.105006105006105,1.0,8.362e-05,1.0066896,0.8468705691715617,0.007246376811594203,0.0066451466271231965,0.04242979242979243
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Torque [Nm]_Torque [Nm]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'RNF', 'Process temperature [K]_Process temperature [K]_High'})",0.0126,0.0013,0.0001,0.007936507936507936,6.105006105006105,1.0,8.362e-05,1.0066896,0.8468705691715617,0.007246376811594203,0.0066451466271231965,0.04242979242979243
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Torque [Nm]_Torque [Nm]_High'})","frozenset({'RNF', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})",0.0246,0.0007,0.0001,0.0040650406504065045,5.807200929152149,1.0,8.278e-05,1.003378775510204,0.8486774656551158,0.003968253968253968,0.003367397828886725,0.07346109175377469
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Torque [Nm]_Torque [Nm]_High'})","frozenset({'RNF', 'Air temperature [K]_Air temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})",0.0246,0.0007,0.0001,0.0040650406504065045,5.807200929152149,1.0,8.278e-05,1.003378775510204,0.8486774656551158,0.003968253968253968,0.003367397828886725,0.07346109175377469
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Torque [Nm]_Torque [Nm]_High'})","frozenset({'RNF', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_High'})",0.0246,0.0007,0.0001,0.0040650406504065045,5.807200929152149,1.0,8.278e-05,1.003378775510204,0.8486774656551158,0.003968253968253968,0.003367397828886725,0.07346109175377469
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Torque [Nm]_Torque [Nm]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'RNF', 'Air temperature [K]_Air temperature [K]_High'})",0.0125,0.0014,0.0001,0.008,5.714285714285714,1.0,8.25e-05,1.0066532258064516,0.8354430379746834,0.007246376811594202,0.00660925295413579,0.039714285714285716
"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'RNF', 'Process temperature [K]_Process temperature [K]_High'})",0.027,0.0013,0.0002,0.007407407407407408,5.698005698005699,1.0,0.0001649,1.006152985074627,0.8473792394655704,0.007117437722419929,0.006115357371990996,0.08062678062678064
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Torque [Nm]_Torque [Nm]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'RNF', 'Air temperature [K]_Air temperature [K]_High'})",0.0126,0.0014,0.0001,0.007936507936507936,5.668934240362812,1.0,8.236e-05,1.0065888,0.8341097832691918,0.007194244604316546,0.006545671877135926,0.03968253968253969
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Torque [Nm]_Torque [Nm]_Low', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'RNF', 'Tool wear [min]_Tool wear [min]_Low'})",0.0253,0.0007,0.0001,0.003952569169960475,5.646527385657821,1.0,8.229e-05,1.0032654761904762,0.8442597722376116,0.003861003861003861,0.003254847563254753,0.07340485601355168
"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'RNF', 'Air temperature [K]_Air temperature [K]_High'})",0.0262,0.0014,0.0002,0.007633587786259542,5.452562704471101,1.0,0.00016332,1.0062815384615384,0.8385705483672211,0.0072992700729927005,0.006242327044121311,0.07524536532170122
"frozenset({'Tool wear [min]_Tool wear [min]_Low', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'RNF'})",0.0307,0.0006,0.0001,0.003257328990228013,5.428881650380022,1.0,8.158e-05,1.0026660130718954,0.8416382956772929,0.003205128205128205,0.0026589243448349145,0.08496199782844735
"frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Torque [Nm]_Torque [Nm]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'RNF', 'Process temperature [K]_Process temperature [K]_Low'})",0.123,0.0003,0.0002,0.0016260162601626016,5.420054200542006,1.0,0.0001631,1.0013281758957655,0.9298745724059293,0.0016246953696181967,0.001326414184417927,0.33414634146341465
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Torque [Nm]_Torque [Nm]_Low', 'Tool wear [min]_Tool wear [min]_Low'})","frozenset({'RNF', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_Low'})",0.187,0.0001,0.0001,0.0005347593582887701,5.347593582887701,1.0,8.13e-05,1.0004349919743178,1.0,0.0005347593582887701,0.00043480283857262733,0.5002673796791444
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'RNF', 'Tool wear [min]_Tool wear [min]_Low'})",0.0268,0.0007,0.0001,0.0037313432835820895,5.330490405117271,1.0,8.124e-05,1.0030426966292134,0.8347718865598027,0.0036496350364963502,0.003033466710279285,0.07329424307036249
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Torque [Nm]_Torque [Nm]_Low', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'RNF', 'Tool wear [min]_Tool wear [min]_Low', 'Process temperature [K]_Process temperature [K]_Low'})",0.194,0.0001,0.0001,0.0005154639175257732,5.154639175257731,1.0,8.060000000000001e-05,1.0004156781846312,1.0,0.0005154639175257732,0.00041550546807258046,0.5002577319587629
"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'RNF', 'Air temperature [K]_Air temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})",0.0555,0.0007,0.0002,0.0036036036036036037,5.148005148005148,1.0,0.00016115000000000001,1.0029141048824592,0.8530968766543144,0.0035714285714285713,0.0029056375498885257,0.1446589446589447
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'Air temperature [K]_Air temperature [K]_Low', 'RNF', 'Torque [Nm]_Torque [Nm]_Low', 'Tool wear [min]_Tool wear [min]_High'})",0.1969,0.0002,0.0002,0.0010157440325038092,5.078720162519046,1.0,0.00016062000000000002,1.000816573462125,1.0,0.0010157440325038092,0.0008159072139465984,0.5005078720162519
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'Air temperature [K]_Air temperature [K]_Low', 'RNF', 'Torque [Nm]_Torque [Nm]_Low'})",0.1969,0.0002,0.0002,0.0010157440325038092,5.078720162519046,1.0,0.00016062000000000002,1.000816573462125,1.0,0.0010157440325038092,0.0008159072139465984,0.5005078720162519
"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'RNF', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_High'})",0.0564,0.0007,0.0002,0.003546099290780142,5.065856129685917,1.0,0.00016052000000000001,1.002856227758007,0.8505722763883002,0.00351493848857645,0.0028480929558492366,0.14463019250253295
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_High'})",frozenset({'RNF'}),0.0104,0.0019,0.0001,0.009615384615384616,5.060728744939271,1.0,8.024e-05,1.007790291262136,0.8108326596604688,0.00819672131147541,0.007730071751712871,0.03112348178137652
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Tool wear [min]_Tool wear [min]_Low'})","frozenset({'RNF', 'Torque [Nm]_Torque [Nm]_Low', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_Low'})",0.199,0.0001,0.0001,0.0005025125628140704,5.025125628140704,1.0,8.01e-05,1.0004027149321266,1.0,0.0005025125628140704,0.00040255281809587997,0.500251256281407
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Tool wear [min]_Tool wear [min]_Low'})","frozenset({'RNF', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_Low'})",0.199,0.0001,0.0001,0.0005025125628140704,5.025125628140704,1.0,8.01e-05,1.0004027149321266,1.0,0.0005025125628140704,0.00040255281809587997,0.500251256281407
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Air temperature [K]_Air temperature [K]_Low'})","frozenset({'RNF', 'Torque [Nm]_Torque [Nm]_Low', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_Low'})",0.2004,0.0002,0.0002,0.0009980039920159682,4.990019960079841,1.0,0.00015992,1.0007988011988012,1.0,0.0009980039920159682,0.0007981636247409164,0.5004990019960079
"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'RNF'})",0.0335,0.0006,0.0001,0.0029850746268656717,4.975124378109453,1.0,7.99e-05,1.0023922155688623,0.826694257630626,0.0029411764705882353,0.0023865065307841424,0.08482587064676618
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'RNF', 'Torque [Nm]_Torque [Nm]_Low', 'Tool wear [min]_Tool wear [min]_Low', 'Process temperature [K]_Process temperature [K]_Low'})",0.2059,0.0001,0.0001,0.0004856726566294318,4.856726566294317,1.0,7.941e-05,1.000385860058309,1.0,0.0004856726566294318,0.000385711227752207,0.5002428363283147
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'RNF', 'Tool wear [min]_Tool wear [min]_Low', 'Process temperature [K]_Process temperature [K]_Low'})",0.2059,0.0001,0.0001,0.0004856726566294318,4.856726566294317,1.0,7.941e-05,1.000385860058309,1.0,0.0004856726566294318,0.000385711227752207,0.5002428363283147
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Air temperature [K]_Air temperature [K]_Low', 'RNF', 'Torque [Nm]_Torque [Nm]_Low'})",0.2073,0.0002,0.0002,0.000964785335262904,4.82392667631452,1.0,0.00015854,1.000765523901497,1.0,0.000964785335262904,0.0007649383229274895,0.5004823926676315
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Air temperature [K]_Air temperature [K]_Low', 'RNF', 'Torque [Nm]_Torque [Nm]_Low', 'Process temperature [K]_Process temperature [K]_Low'})",0.2073,0.0002,0.0002,0.000964785335262904,4.82392667631452,1.0,0.00015854,1.000765523901497,1.0,0.000964785335262904,0.0007649383229274895,0.5004823926676315
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Air temperature [K]_Air temperature [K]_Low', 'RNF'})",0.1245,0.0005,0.0003,0.0024096385542168672,4.8192771084337345,1.0,0.00023774999999999998,1.0019142512077295,0.9051970302684181,0.0024057738572574173,0.0019105938511424384,0.3012048192771084
"frozenset({'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'RNF', 'Torque [Nm]_Torque [Nm]_Low', 'Tool wear [min]_Tool wear [min]_Low'})",0.0696,0.0003,0.0001,0.0014367816091954025,4.789272030651342,1.0,7.912000000000001e-05,1.001138417266187,0.8503869303525367,0.0014326647564469918,0.0011371227460192084,0.1673850574712644
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Air temperature [K]_Air temperature [K]_High', 'Torque [Nm]_Torque [Nm]_Low', 'Process temperature [K]_Process temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_Low'})",frozenset({'RNF'}),0.0111,0.0019,0.0001,0.009009009009009009,4.74158368895211,1.0,7.891e-05,1.0071736363636363,0.7979573263221761,0.007751937984496123,0.007122541838502163,0.030820293978188716
"frozenset({'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Torque [Nm]_Torque [Nm]_High', 'RNF'})",0.2138,0.0001,0.0001,0.00046772684752104777,4.677268475210478,1.0,7.862e-05,1.0003678989237248,1.0,0.00046772684752104777,0.00036776362388343613,0.5002338634237605
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'RNF', 'Torque [Nm]_Torque [Nm]_Low'})",0.0268,0.0008,0.0001,0.0037313432835820895,4.664179104477611,1.0,7.856000000000001e-05,1.002942322097378,0.8072338676531032,0.0036363636363636364,0.002933690235770706,0.06436567164179105
"frozenset({'Air temperature [K]_Air temperature [K]_High', 'Torque [Nm]_Torque [Nm]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_High'})",frozenset({'RNF'}),0.0226,0.0019,0.0002,0.008849557522123895,4.657661853749419,1.0,0.00015706000000000002,1.0070116071428572,0.8034581542868836,0.00823045267489712,0.006962786817076341,0.05705635770843037
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'Air temperature [K]_Air temperature [K]_Low', 'RNF'})",0.1307,0.0005,0.0003,0.0022953328232593723,4.590665646518745,1.0,0.00023464999999999998,1.001799463190184,0.8997660953257411,0.0022918258212375853,0.0017962309387287367,0.30114766641162966
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Tool wear [min]_Tool wear [min]_Low', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_Low'})",frozenset({'RNF'}),0.0117,0.0019,0.0001,0.008547008547008548,4.498425551057131,1.0,7.777000000000001e-05,1.0067043103448274,0.7869068096731763,0.007407407407407407,0.00665966190462734,0.030589293747188488
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_High'})",frozenset({'RNF'}),0.0119,0.0019,0.0001,0.008403361344537815,4.42282176028306,1.0,7.739e-05,1.0065584745762712,0.7832203218297744,0.0072992700729927,0.00651574125291836,0.03051747014595312
"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'RNF', 'Tool wear [min]_Tool wear [min]_Low'})",0.0335,0.0007,0.0001,0.0029850746268656717,4.264392324093817,1.0,7.655e-05,1.0022919161676647,0.7920331091567512,0.0029325513196480943,0.0022866752995753742,0.07292110874200428
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Torque [Nm]_Torque [Nm]_Low', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'Air temperature [K]_Air temperature [K]_Low', 'RNF'})",0.0947,0.0005,0.0002,0.0021119324181626186,4.223864836325237,1.0,0.00015265,1.001615343915344,0.8430906881696675,0.002105263157894737,0.0016127387875563967,0.2010559662090813
